Time,Frequency,DominantFrequency,Energy,Amplitude
0.026645833333333334,0,0,0,0
0.0373125,0,0,0,0
0.0693125,0,0,0,0
0.07997916666666667,0,0,0,0
0.10664583333333333,0,0,0,0
0.1173125,0,0,0,0
0.1493125,0,0,0,0.0000021330714220810533
0.15997916666666667,0,0,0,0.0000021330714220810533
0.18664583333333334,0,0,0,0.00002615246534695159
0.2133125,0,0,0,0.00004338499081441447
0.23997916666666666,64.57749442931419,495.263671875,507.93359375,0.00004338499081441447
0.26664583333333336,190.10509546452968,150.732421875,4549.9853515625,0.105616914208077
0.2933125,224.35142038146338,172.265625,6290.166015625,0.1784805312431555
0.3039791666666667,237.6654884634266,689.0625,7357.455078125,0.1784805312431555
0.33597916666666666,239.64620649948822,172.265625,7584.8984375,0.17064476771182727
0.3573125,238.75681793346757,452.197265625,7935.6650390625,0.17064476771182727
0.3733125,237.23499286113352,452.197265625,8058.638671875,0.17064476771182727
0.39997916666666666,239.3166239073326,452.197265625,8139.6494140625,0.1684060179949134
0.4106458333333333,240.02534271838692,452.197265625,8108.986328125,0.1684060179949134
0.4373125,242.94955417495785,452.197265625,8194.5146484375,0.16656796140254282
0.4533125,246.0760154129871,452.197265625,8314.1376953125,0.16656796140254282
0.4799791666666667,246.20502750611246,129.19921875,8044.875,0.16815541222695593
0.49064583333333334,241.66435347297383,129.19921875,7602.1015625,0.16815541222695593
0.5226458333333334,231.26340366655137,129.19921875,6779.583984375,0.06852367874705831
0.5333125,207.5213017997423,129.19921875,5325.013671875,0.06852367874705831
0.5599791666666667,180.2298613235444,129.19921875,4127.234375,0.0006541001146073402
0.5866458333333333,152.59453065859196,129.19921875,3159.060546875,0.0006541001146073402
0.6133125,142.5256933115824,861.328125,2920.1953125,0.00792222047245004
0.6399791666666667,195.32621082621083,236.865234375,5086.150390625,0.11756021370261063
0.6506458333333334,220.01105033427262,473.73046875,6420.9228515625,0.11756021370261063
0.6773125,237.76802350115233,107.666015625,7485.873046875,0.17169106119965383
0.6933125,249.11116697901906,150.732421875,8060.2353515625,0.17169106119965383
0.7199791666666666,250.1703853046595,150.732421875,8321.1328125,0.17908158640256333
0.7466458333333333,247.4267168616203,172.265625,8357.9755859375,0.17908158640256333
0.7573125,242.06328137991505,172.265625,8333.8876953125,0.17908158640256333
0.7839791666666667,240.38838882533565,516.796875,8452.03515625,0.17067598566715417
0.7999791666666667,239.76330914631387,516.796875,8445.6162109375,0.17067598566715417
0.8266458333333333,239.9554181434281,516.796875,8427.2646484375,0.1755461043603052
0.8373125,241.28707860090984,689.0625,8399.9609375,0.1755461043603052
0.8639791666666666,242.34779164190928,236.865234375,8212.1962890625,0.17302675786818092
0.8799791666666666,236.68514154802816,107.666015625,7399.3203125,0.17302675786818092
0.9066458333333334,215.7485399406275,107.666015625,5210.79296875,0.09229206294610677
0.9173125,175.32795333263576,107.666015625,4052.27734375,0.09229206294610677
0.9493125,160.6874181437178,107.666015625,3554.6494140625,0.0013093481555658364
0.9706458333333333,133.67420781930008,107.666015625,2705.6982421875,0.0013093481555658364
0.9866458333333333,117.10120733992939,107.666015625,2031.9814453125,0.000829040999333479
1.0133125,107.63583312004096,107.666015625,1582.6943359375,0.000829040999333479
1.0399791666666667,96.77586819959701,516.796875,1314.625,0.006694043050135918
1.0506458333333333,85.44875191744526,516.796875,1100.90234375,0.006694043050135918
1.0826458333333333,79.96987174622448,516.796875,1009.7255859375,0.00907762455652891
1.1039791666666667,68.78535216367916,516.796875,866.201171875,0.00908851381783778
1.1199791666666667,58.747152134568296,516.796875,747.0966796875,0.00908851381783778
1.1466458333333334,53.528501827040195,516.796875,714.369140625,0.009031809792978834
1.1573125,52.68410488019069,516.796875,699.4892578125,0.009031809792978834
1.1839791666666666,76.1340782122905,516.796875,867.654296875,0.009031809792978834
1.1999791666666666,121.02684726672493,689.0625,1684.119140625,0.020760535677750252
1.2266458333333334,122.1910117559937,107.666015625,1819.685546875,0.020760535677750252
1.2373125,111.37356144677354,107.666015625,1616.146484375,0.03825527093177005
1.2639791666666667,98.91821887739103,107.666015625,1217.5068359375,0.03825527093177005
1.2799791666666667,87.53838056680162,107.666015625,841.8359375,0.006383237757289391
1.3066458333333333,75.74810917461362,107.666015625,551.7275390625,0.006383237757289391
1.3173125,63.86998916576381,107.666015625,341.8193359375,0.00008211239149306343
1.3493125,50.89568261376896,107.666015625,197.4580078125,0.00008211239149306343
1.3599791666666667,45.69348469891412,107.666015625,183.109375,0.004372741108975432
1.3866458333333334,177.05150585829992,107.666015625,4043.0869140625,0.004372741108975432
1.3973125,217.51973497397066,107.666015625,6133.3173828125,0.004372741108975432
1.4239791666666666,225.7856664197792,452.197265625,6697.005859375,0.1634043779431711
1.4399791666666666,232.59851633521552,452.197265625,7316.6923828125,0.1634043779431711
1.4666458333333334,236.18887322381866,452.197265625,7820.5830078125,0.1723006867714186
1.4933125,239.13842840764727,452.197265625,8030.962890625,0.18178627910379938
1.5039791666666666,240.11679402171416,452.197265625,8175.4404296875,0.18178627910379938
1.5306458333333333,243.07109466599667,452.197265625,8184.6650390625,0.1704354323320742
1.5466458333333333,248.66333114284006,452.197265625,8329.673828125,0.1704354323320742
1.5733125,249.47038436832435,452.197265625,8334.8193359375,0.1666882044698807
1.5999791666666667,246.04608741761987,452.197265625,8204.6025390625,0.1666882044698807
